timestamp,value
"timestamp    2013-12-14 22:50:00
Name: 3475, dtype: object",100.94
"timestamp    2013-12-14 22:55:00
Name: 3476, dtype: object",100.5
"timestamp    2013-12-14 23:00:00
Name: 3477, dtype: object",100.4
"timestamp    2013-12-14 23:05:00
Name: 3478, dtype: object",99.9
"timestamp    2013-12-14 23:10:00
Name: 3479, dtype: object",100.06
"timestamp    2013-12-14 23:15:00
Name: 3480, dtype: object",99.06
"timestamp    2013-12-14 23:20:00
Name: 3481, dtype: object",99.5
"timestamp    2013-12-14 23:25:00
Name: 3482, dtype: object",98.9
"timestamp    2013-12-14 23:30:00
Name: 3483, dtype: object",99.3
"timestamp    2013-12-14 23:35:00
Name: 3484, dtype: object",98.9
"timestamp    2013-12-14 23:40:00
Name: 3485, dtype: object",99.75
"timestamp    2013-12-14 23:45:00
Name: 3486, dtype: object",98.44
"timestamp    2013-12-14 23:50:00
Name: 3487, dtype: object",99.75
"timestamp    2013-12-14 23:55:00
Name: 3488, dtype: object",99.44
"timestamp    2013-12-15 00:00:00
Name: 3489, dtype: object",97.9
"timestamp    2013-12-15 00:05:00
Name: 3490, dtype: object",97.9
"timestamp    2013-12-15 00:10:00
Name: 3491, dtype: object",97.0
"timestamp    2013-12-15 00:15:00
Name: 3492, dtype: object",97.8
"timestamp    2013-12-15 00:20:00
Name: 3493, dtype: object",96.6
"timestamp    2013-12-15 00:25:00
Name: 3494, dtype: object",98.0
"timestamp    2013-12-15 00:30:00
Name: 3495, dtype: object",98.6
"timestamp    2013-12-15 00:35:00
Name: 3496, dtype: object",97.2
"timestamp    2013-12-15 00:40:00
Name: 3497, dtype: object",98.8
"timestamp    2013-12-15 00:45:00
Name: 3498, dtype: object",97.06
"timestamp    2013-12-15 00:50:00
Name: 3499, dtype: object",96.8
"timestamp    2013-12-15 00:55:00
Name: 3500, dtype: object",97.4
"timestamp    2013-12-15 01:00:00
Name: 3501, dtype: object",97.8
"timestamp    2013-12-15 01:05:00
Name: 3502, dtype: object",97.6
"timestamp    2013-12-15 01:10:00
Name: 3503, dtype: object",98.8
"timestamp    2013-12-15 01:15:00
Name: 3504, dtype: object",98.94
"timestamp    2013-12-15 01:20:00
Name: 3505, dtype: object",98.7
"timestamp    2013-12-15 01:25:00
Name: 3506, dtype: object",97.25
"timestamp    2013-12-15 01:30:00
Name: 3507, dtype: object",98.94
"timestamp    2013-12-15 01:35:00
Name: 3508, dtype: object",98.25
"timestamp    2013-12-15 01:40:00
Name: 3509, dtype: object",98.1
"timestamp    2013-12-15 01:45:00
Name: 3510, dtype: object",98.0
"timestamp    2013-12-15 01:50:00
Name: 3511, dtype: object",97.4
"timestamp    2013-12-15 01:55:00
Name: 3512, dtype: object",97.4
"timestamp    2013-12-15 02:00:00
Name: 3513, dtype: object",99.1
"timestamp    2013-12-15 02:05:00
Name: 3514, dtype: object",97.9
"timestamp    2013-12-15 02:10:00
Name: 3515, dtype: object",98.06
"timestamp    2013-12-15 02:15:00
Name: 3516, dtype: object",98.44
"timestamp    2013-12-15 02:20:00
Name: 3517, dtype: object",99.3
"timestamp    2013-12-15 02:25:00
Name: 3518, dtype: object",98.6
"timestamp    2013-12-15 02:30:00
Name: 3519, dtype: object",97.4
"timestamp    2013-12-15 02:35:00
Name: 3520, dtype: object",99.06
"timestamp    2013-12-15 02:40:00
Name: 3521, dtype: object",97.6
"timestamp    2013-12-15 02:45:00
Name: 3522, dtype: object",97.25
"timestamp    2013-12-15 02:50:00
Name: 3523, dtype: object",99.25
"timestamp    2013-12-15 02:55:00
Name: 3524, dtype: object",99.06
"timestamp    2013-12-15 03:00:00
Name: 3525, dtype: object",97.44
"timestamp    2013-12-15 03:05:00
Name: 3526, dtype: object",97.6
"timestamp    2013-12-15 03:10:00
Name: 3527, dtype: object",97.6
"timestamp    2013-12-15 03:15:00
Name: 3528, dtype: object",99.1
"timestamp    2013-12-15 03:20:00
Name: 3529, dtype: object",99.5
"timestamp    2013-12-15 03:25:00
Name: 3530, dtype: object",99.3
"timestamp    2013-12-15 03:30:00
Name: 3531, dtype: object",97.25
"timestamp    2013-12-15 03:35:00
Name: 3532, dtype: object",98.8
"timestamp    2013-12-15 03:40:00
Name: 3533, dtype: object",98.6
"timestamp    2013-12-15 03:45:00
Name: 3534, dtype: object",98.9
"timestamp    2013-12-15 03:50:00
Name: 3535, dtype: object",98.7
"timestamp    2013-12-15 03:55:00
Name: 3536, dtype: object",99.44
"timestamp    2013-12-15 04:00:00
Name: 3537, dtype: object",98.25
"timestamp    2013-12-15 04:05:00
Name: 3538, dtype: object",98.6
"timestamp    2013-12-15 04:10:00
Name: 3539, dtype: object",97.44
"timestamp    2013-12-15 04:15:00
Name: 3540, dtype: object",97.4
"timestamp    2013-12-15 04:20:00
Name: 3541, dtype: object",98.25
"timestamp    2013-12-15 04:25:00
Name: 3542, dtype: object",98.0
"timestamp    2013-12-15 04:30:00
Name: 3543, dtype: object",99.56
"timestamp    2013-12-15 04:35:00
Name: 3544, dtype: object",99.1
"timestamp    2013-12-15 04:40:00
Name: 3545, dtype: object",99.7
"timestamp    2013-12-15 04:45:00
Name: 3546, dtype: object",99.5
"timestamp    2013-12-15 04:50:00
Name: 3547, dtype: object",99.06
"timestamp    2013-12-15 04:55:00
Name: 3548, dtype: object",98.5
"timestamp    2013-12-15 05:00:00
Name: 3549, dtype: object",98.94
"timestamp    2013-12-15 05:05:00
Name: 3550, dtype: object",98.8
"timestamp    2013-12-15 05:10:00
Name: 3551, dtype: object",98.44
"timestamp    2013-12-15 05:15:00
Name: 3552, dtype: object",99.1
"timestamp    2013-12-15 05:20:00
Name: 3553, dtype: object",99.7
"timestamp    2013-12-15 05:25:00
Name: 3554, dtype: object",98.1
"timestamp    2013-12-15 05:30:00
Name: 3555, dtype: object",98.06
"timestamp    2013-12-15 05:35:00
Name: 3556, dtype: object",98.8
"timestamp    2013-12-15 05:40:00
Name: 3557, dtype: object",99.94
"timestamp    2013-12-15 05:45:00
Name: 3558, dtype: object",99.25
"timestamp    2013-12-15 05:50:00
Name: 3559, dtype: object",97.9
"timestamp    2013-12-15 05:55:00
Name: 3560, dtype: object",97.7
"timestamp    2013-12-15 06:00:00
Name: 3561, dtype: object",99.7
"timestamp    2013-12-15 06:05:00
Name: 3562, dtype: object",98.9
"timestamp    2013-12-15 06:10:00
Name: 3563, dtype: object",98.7
"timestamp    2013-12-15 06:15:00
Name: 3564, dtype: object",97.9
"timestamp    2013-12-15 06:20:00
Name: 3565, dtype: object",99.44
"timestamp    2013-12-15 06:25:00
Name: 3566, dtype: object",99.5
"timestamp    2013-12-15 06:30:00
Name: 3567, dtype: object",99.25
"timestamp    2013-12-15 06:35:00
Name: 3568, dtype: object",99.06
"timestamp    2013-12-15 06:40:00
Name: 3569, dtype: object",99.25
"timestamp    2013-12-15 06:45:00
Name: 3570, dtype: object",97.9
"timestamp    2013-12-15 06:50:00
Name: 3571, dtype: object",98.9
"timestamp    2013-12-15 06:55:00
Name: 3572, dtype: object",99.44
"timestamp    2013-12-15 07:00:00
Name: 3573, dtype: object",100.1
"timestamp    2013-12-15 07:05:00
Name: 3574, dtype: object",98.1
"timestamp    2013-12-15 07:10:00
Name: 3575, dtype: object",98.94
"timestamp    2013-12-15 07:15:00
Name: 3576, dtype: object",99.44
"timestamp    2013-12-15 07:20:00
Name: 3577, dtype: object",99.1
"timestamp    2013-12-15 07:25:00
Name: 3578, dtype: object",98.1
"timestamp    2013-12-15 07:30:00
Name: 3579, dtype: object",98.3
"timestamp    2013-12-15 07:35:00
Name: 3580, dtype: object",97.9
"timestamp    2013-12-15 07:40:00
Name: 3581, dtype: object",98.25
"timestamp    2013-12-15 07:45:00
Name: 3582, dtype: object",99.7
"timestamp    2013-12-15 07:50:00
Name: 3583, dtype: object",99.3
"timestamp    2013-12-15 07:55:00
Name: 3584, dtype: object",98.1
"timestamp    2013-12-15 08:00:00
Name: 3585, dtype: object",99.94
"timestamp    2013-12-15 08:05:00
Name: 3586, dtype: object",98.8
"timestamp    2013-12-15 08:10:00
Name: 3587, dtype: object",98.0
"timestamp    2013-12-15 08:15:00
Name: 3588, dtype: object",99.9
"timestamp    2013-12-15 08:20:00
Name: 3589, dtype: object",99.06
"timestamp    2013-12-15 08:25:00
Name: 3590, dtype: object",98.06
"timestamp    2013-12-15 08:30:00
Name: 3591, dtype: object",100.3
"timestamp    2013-12-15 08:35:00
Name: 3592, dtype: object",98.44
"timestamp    2013-12-15 08:40:00
Name: 3593, dtype: object",100.1
"timestamp    2013-12-15 08:45:00
Name: 3594, dtype: object",98.6
"timestamp    2013-12-15 08:50:00
Name: 3595, dtype: object",99.75
"timestamp    2013-12-15 08:55:00
Name: 3596, dtype: object",99.9
"timestamp    2013-12-15 09:00:00
Name: 3597, dtype: object",98.0
"timestamp    2013-12-15 09:05:00
Name: 3598, dtype: object",100.25
"timestamp    2013-12-15 09:10:00
Name: 3599, dtype: object",99.1
"timestamp    2013-12-15 09:15:00
Name: 3600, dtype: object",98.06
"timestamp    2013-12-15 09:20:00
Name: 3601, dtype: object",100.06
"timestamp    2013-12-15 09:25:00
Name: 3602, dtype: object",100.06
"timestamp    2013-12-15 09:30:00
Name: 3603, dtype: object",99.44
"timestamp    2013-12-15 09:35:00
Name: 3604, dtype: object",99.1
"timestamp    2013-12-15 09:40:00
Name: 3605, dtype: object",98.44
"timestamp    2013-12-15 09:45:00
Name: 3606, dtype: object",99.94
"timestamp    2013-12-15 09:50:00
Name: 3607, dtype: object",98.9
"timestamp    2013-12-15 09:55:00
Name: 3608, dtype: object",98.06
"timestamp    2013-12-15 10:00:00
Name: 3609, dtype: object",97.8
"timestamp    2013-12-15 10:05:00
Name: 3610, dtype: object",98.8
"timestamp    2013-12-15 10:10:00
Name: 3611, dtype: object",98.8
"timestamp    2013-12-15 10:15:00
Name: 3612, dtype: object",99.3
"timestamp    2013-12-15 10:20:00
Name: 3613, dtype: object",98.25
"timestamp    2013-12-15 10:25:00
Name: 3614, dtype: object",98.0
"timestamp    2013-12-15 10:30:00
Name: 3615, dtype: object",98.25
"timestamp    2013-12-15 10:35:00
Name: 3616, dtype: object",98.94
"timestamp    2013-12-15 10:40:00
Name: 3617, dtype: object",97.6
"timestamp    2013-12-15 10:45:00
Name: 3618, dtype: object",99.9
"timestamp    2013-12-15 10:50:00
Name: 3619, dtype: object",98.6
"timestamp    2013-12-15 10:55:00
Name: 3620, dtype: object",99.25
"timestamp    2013-12-15 11:00:00
Name: 3621, dtype: object",99.7
"timestamp    2013-12-15 11:05:00
Name: 3622, dtype: object",98.9
"timestamp    2013-12-15 11:10:00
Name: 3623, dtype: object",98.06
"timestamp    2013-12-15 11:15:00
Name: 3624, dtype: object",98.8
"timestamp    2013-12-15 11:20:00
Name: 3625, dtype: object",97.9
"timestamp    2013-12-15 11:25:00
Name: 3626, dtype: object",99.44
"timestamp    2013-12-15 11:30:00
Name: 3627, dtype: object",97.6
"timestamp    2013-12-15 11:35:00
Name: 3628, dtype: object",97.6
"timestamp    2013-12-15 11:40:00
Name: 3629, dtype: object",97.6
"timestamp    2013-12-15 11:45:00
Name: 3630, dtype: object",99.1
"timestamp    2013-12-15 11:50:00
Name: 3631, dtype: object",97.44
"timestamp    2013-12-15 11:55:00
Name: 3632, dtype: object",99.3
"timestamp    2013-12-15 12:00:00
Name: 3633, dtype: object",99.3
"timestamp    2013-12-15 12:05:00
Name: 3634, dtype: object",98.0
"timestamp    2013-12-15 12:10:00
Name: 3635, dtype: object",98.25
"timestamp    2013-12-15 12:15:00
Name: 3636, dtype: object",99.06
"timestamp    2013-12-15 12:20:00
Name: 3637, dtype: object",99.25
"timestamp    2013-12-15 12:25:00
Name: 3638, dtype: object",98.44
"timestamp    2013-12-15 12:30:00
Name: 3639, dtype: object",98.06
"timestamp    2013-12-15 12:35:00
Name: 3640, dtype: object",98.3
"timestamp    2013-12-15 12:40:00
Name: 3641, dtype: object",97.9
"timestamp    2013-12-15 12:45:00
Name: 3642, dtype: object",99.5
"timestamp    2013-12-15 12:50:00
Name: 3643, dtype: object",99.1
"timestamp    2013-12-15 12:55:00
Name: 3644, dtype: object",98.6
"timestamp    2013-12-15 13:00:00
Name: 3645, dtype: object",98.6
"timestamp    2013-12-15 13:05:00
Name: 3646, dtype: object",98.44
"timestamp    2013-12-15 13:10:00
Name: 3647, dtype: object",99.25
"timestamp    2013-12-15 13:15:00
Name: 3648, dtype: object",97.5
"timestamp    2013-12-15 13:20:00
Name: 3649, dtype: object",97.4
"timestamp    2013-12-15 13:25:00
Name: 3650, dtype: object",97.6
"timestamp    2013-12-15 13:30:00
Name: 3651, dtype: object",97.44
"timestamp    2013-12-15 13:35:00
Name: 3652, dtype: object",99.3
"timestamp    2013-12-15 13:40:00
Name: 3653, dtype: object",98.6
"timestamp    2013-12-15 13:45:00
Name: 3654, dtype: object",97.6
"timestamp    2013-12-15 13:50:00
Name: 3655, dtype: object",98.44
"timestamp    2013-12-15 13:55:00
Name: 3656, dtype: object",97.5
"timestamp    2013-12-15 14:00:00
Name: 3657, dtype: object",98.8
"timestamp    2013-12-15 14:05:00
Name: 3658, dtype: object",97.8
"timestamp    2013-12-15 14:10:00
Name: 3659, dtype: object",97.7
"timestamp    2013-12-15 14:15:00
Name: 3660, dtype: object",98.44
"timestamp    2013-12-15 14:20:00
Name: 3661, dtype: object",99.06
"timestamp    2013-12-15 14:25:00
Name: 3662, dtype: object",97.44
"timestamp    2013-12-15 14:30:00
Name: 3663, dtype: object",99.1
"timestamp    2013-12-15 14:35:00
Name: 3664, dtype: object",98.5
"timestamp    2013-12-15 14:40:00
Name: 3665, dtype: object",99.06
"timestamp    2013-12-15 14:45:00
Name: 3666, dtype: object",98.44
"timestamp    2013-12-15 14:50:00
Name: 3667, dtype: object",98.5
"timestamp    2013-12-15 14:55:00
Name: 3668, dtype: object",99.1
"timestamp    2013-12-15 15:00:00
Name: 3669, dtype: object",99.06
"timestamp    2013-12-15 15:05:00
Name: 3670, dtype: object",96.8
"timestamp    2013-12-15 15:10:00
Name: 3671, dtype: object",98.44
"timestamp    2013-12-15 15:15:00
Name: 3672, dtype: object",98.0
"timestamp    2013-12-15 15:20:00
Name: 3673, dtype: object",97.2
"timestamp    2013-12-15 15:25:00
Name: 3674, dtype: object",97.5
"timestamp    2013-12-15 15:30:00
Name: 3675, dtype: object",98.06
"timestamp    2013-12-15 15:35:00
Name: 3676, dtype: object",98.5
"timestamp    2013-12-15 15:40:00
Name: 3677, dtype: object",97.06
"timestamp    2013-12-15 15:45:00
Name: 3678, dtype: object",98.06
"timestamp    2013-12-15 15:50:00
Name: 3679, dtype: object",97.5
"timestamp    2013-12-15 15:55:00
Name: 3680, dtype: object",98.94
"timestamp    2013-12-15 16:00:00
Name: 3681, dtype: object",96.7
"timestamp    2013-12-15 16:05:00
Name: 3682, dtype: object",96.9
"timestamp    2013-12-15 16:10:00
Name: 3683, dtype: object",98.1
"timestamp    2013-12-15 16:15:00
Name: 3684, dtype: object",97.5
"timestamp    2013-12-15 16:20:00
Name: 3685, dtype: object",99.06
"timestamp    2013-12-15 16:25:00
Name: 3686, dtype: object",97.0
"timestamp    2013-12-15 16:30:00
Name: 3687, dtype: object",98.8
"timestamp    2013-12-15 16:35:00
Name: 3688, dtype: object",98.44
"timestamp    2013-12-15 16:40:00
Name: 3689, dtype: object",97.6
"timestamp    2013-12-15 16:45:00
Name: 3690, dtype: object",97.4
"timestamp    2013-12-15 16:50:00
Name: 3691, dtype: object",97.5
"timestamp    2013-12-15 16:55:00
Name: 3692, dtype: object",99.44
"timestamp    2013-12-15 17:00:00
Name: 3693, dtype: object",98.44
"timestamp    2013-12-15 17:05:00
Name: 3694, dtype: object",99.44
"timestamp    2013-12-15 17:10:00
Name: 3695, dtype: object",97.25
"timestamp    2013-12-15 17:15:00
Name: 3696, dtype: object",98.8
"timestamp    2013-12-15 17:20:00
Name: 3697, dtype: object",99.06
"timestamp    2013-12-15 17:25:00
Name: 3698, dtype: object",97.9
"timestamp    2013-12-15 17:30:00
Name: 3699, dtype: object",98.3
"timestamp    2013-12-15 17:35:00
Name: 3700, dtype: object",99.25
"timestamp    2013-12-15 17:40:00
Name: 3701, dtype: object",99.56
"timestamp    2013-12-15 17:45:00
Name: 3702, dtype: object",98.94
"timestamp    2013-12-15 17:50:00
Name: 3703, dtype: object",97.6
"timestamp    2013-12-15 17:55:00
Name: 3704, dtype: object",99.1
"timestamp    2013-12-15 18:00:00
Name: 3705, dtype: object",98.25
"timestamp    2013-12-15 18:05:00
Name: 3706, dtype: object",98.9
"timestamp    2013-12-15 18:10:00
Name: 3707, dtype: object",99.75
"timestamp    2013-12-15 18:15:00
Name: 3708, dtype: object",98.9
"timestamp    2013-12-15 18:20:00
Name: 3709, dtype: object",98.94
"timestamp    2013-12-15 18:25:00
Name: 3710, dtype: object",99.1
"timestamp    2013-12-15 18:30:00
Name: 3711, dtype: object",98.6
"timestamp    2013-12-15 18:35:00
Name: 3712, dtype: object",99.75
"timestamp    2013-12-15 18:40:00
Name: 3713, dtype: object",99.5
"timestamp    2013-12-15 18:45:00
Name: 3714, dtype: object",100.4
"timestamp    2013-12-15 18:50:00
Name: 3715, dtype: object",100.5
"timestamp    2013-12-15 18:55:00
Name: 3716, dtype: object",99.75
"timestamp    2013-12-15 19:00:00
Name: 3717, dtype: object",100.94
"timestamp    2013-12-15 19:05:00
Name: 3718, dtype: object",99.9
"timestamp    2013-12-15 19:10:00
Name: 3719, dtype: object",100.56
"timestamp    2013-12-15 19:15:00
Name: 3720, dtype: object",100.9
"timestamp    2013-12-15 19:20:00
Name: 3721, dtype: object",100.75
"timestamp    2013-12-15 19:25:00
Name: 3722, dtype: object",101.4
"timestamp    2013-12-15 19:30:00
Name: 3723, dtype: object",102.94
"timestamp    2013-12-15 19:35:00
Name: 3724, dtype: object",103.2
"timestamp    2013-12-15 19:40:00
Name: 3725, dtype: object",103.2
"timestamp    2013-12-15 19:45:00
Name: 3726, dtype: object",103.6
"timestamp    2013-12-15 19:50:00
Name: 3727, dtype: object",101.7
"timestamp    2013-12-15 19:55:00
Name: 3728, dtype: object",100.94
"timestamp    2013-12-15 20:00:00
Name: 3729, dtype: object",100.4
"timestamp    2013-12-15 20:05:00
Name: 3730, dtype: object",97.7
"timestamp    2013-12-15 20:10:00
Name: 3731, dtype: object",97.4
"timestamp    2013-12-15 20:15:00
Name: 3732, dtype: object",95.75
"timestamp    2013-12-15 20:20:00
Name: 3733, dtype: object",94.0
"timestamp    2013-12-15 20:25:00
Name: 3734, dtype: object",93.5
"timestamp    2013-12-15 20:30:00
Name: 3735, dtype: object",92.7
"timestamp    2013-12-15 20:35:00
Name: 3736, dtype: object",89.56
"timestamp    2013-12-15 20:40:00
Name: 3737, dtype: object",89.4
"timestamp    2013-12-15 20:45:00
Name: 3738, dtype: object",88.2
"timestamp    2013-12-15 20:50:00
Name: 3739, dtype: object",87.44
"timestamp    2013-12-15 20:55:00
Name: 3740, dtype: object",85.56
"timestamp    2013-12-15 21:00:00
Name: 3741, dtype: object",85.1
"timestamp    2013-12-15 21:05:00
Name: 3742, dtype: object",83.7
"timestamp    2013-12-15 21:10:00
Name: 3743, dtype: object",83.75
"timestamp    2013-12-15 21:15:00
Name: 3744, dtype: object",84.8
"timestamp    2013-12-15 21:20:00
Name: 3745, dtype: object",83.06
"timestamp    2013-12-15 21:25:00
Name: 3746, dtype: object",82.7
"timestamp    2013-12-15 21:30:00
Name: 3747, dtype: object",83.06
"timestamp    2013-12-15 21:35:00
Name: 3748, dtype: object",81.6
"timestamp    2013-12-15 21:40:00
Name: 3749, dtype: object",81.44
"timestamp    2013-12-15 21:45:00
Name: 3750, dtype: object",79.6
"timestamp    2013-12-15 21:50:00
Name: 3751, dtype: object",80.94
"timestamp    2013-12-15 21:55:00
Name: 3752, dtype: object",79.4
"timestamp    2013-12-15 22:00:00
Name: 3753, dtype: object",79.5
"timestamp    2013-12-15 22:05:00
Name: 3754, dtype: object",77.1
"timestamp    2013-12-15 22:10:00
Name: 3755, dtype: object",77.7
"timestamp    2013-12-15 22:15:00
Name: 3756, dtype: object",78.4
"timestamp    2013-12-15 22:20:00
Name: 3757, dtype: object",77.7
"timestamp    2013-12-15 22:25:00
Name: 3758, dtype: object",77.0
"timestamp    2013-12-15 22:30:00
Name: 3759, dtype: object",76.1
"timestamp    2013-12-15 22:35:00
Name: 3760, dtype: object",76.1
"timestamp    2013-12-15 22:40:00
Name: 3761, dtype: object",73.4
"timestamp    2013-12-15 22:45:00
Name: 3762, dtype: object",74.25
"timestamp    2013-12-15 22:50:00
Name: 3763, dtype: object",74.0
"timestamp    2013-12-15 22:55:00
Name: 3764, dtype: object",72.3
"timestamp    2013-12-15 23:00:00
Name: 3765, dtype: object",72.6
"timestamp    2013-12-15 23:05:00
Name: 3766, dtype: object",70.9
"timestamp    2013-12-15 23:10:00
Name: 3767, dtype: object",70.7
"timestamp    2013-12-15 23:15:00
Name: 3768, dtype: object",70.25
"timestamp    2013-12-15 23:20:00
Name: 3769, dtype: object",71.25
"timestamp    2013-12-15 23:25:00
Name: 3770, dtype: object",70.06
"timestamp    2013-12-15 23:30:00
Name: 3771, dtype: object",69.9
"timestamp    2013-12-15 23:35:00
Name: 3772, dtype: object",69.0
"timestamp    2013-12-15 23:40:00
Name: 3773, dtype: object",68.06
"timestamp    2013-12-15 23:45:00
Name: 3774, dtype: object",69.1
"timestamp    2013-12-15 23:50:00
Name: 3775, dtype: object",67.7
"timestamp    2013-12-15 23:55:00
Name: 3776, dtype: object",66.8
"timestamp    2013-12-16 00:00:00
Name: 3777, dtype: object",66.9
"timestamp    2013-12-16 00:05:00
Name: 3778, dtype: object",66.56
"timestamp    2013-12-16 00:10:00
Name: 3779, dtype: object",68.0
"timestamp    2013-12-16 00:15:00
Name: 3780, dtype: object",66.1
"timestamp    2013-12-16 00:20:00
Name: 3781, dtype: object",67.4
"timestamp    2013-12-16 00:25:00
Name: 3782, dtype: object",65.6
"timestamp    2013-12-16 00:30:00
Name: 3783, dtype: object",65.3
"timestamp    2013-12-16 00:35:00
Name: 3784, dtype: object",66.94
"timestamp    2013-12-16 00:40:00
Name: 3785, dtype: object",65.94
"timestamp    2013-12-16 00:45:00
Name: 3786, dtype: object",65.1
"timestamp    2013-12-16 00:50:00
Name: 3787, dtype: object",66.1
"timestamp    2013-12-16 00:55:00
Name: 3788, dtype: object",64.8
"timestamp    2013-12-16 01:00:00
Name: 3789, dtype: object",66.44
"timestamp    2013-12-16 01:05:00
Name: 3790, dtype: object",65.06
"timestamp    2013-12-16 01:10:00
Name: 3791, dtype: object",65.44
"timestamp    2013-12-16 01:15:00
Name: 3792, dtype: object",65.8
"timestamp    2013-12-16 01:20:00
Name: 3793, dtype: object",65.25
"timestamp    2013-12-16 01:25:00
Name: 3794, dtype: object",64.8
"timestamp    2013-12-16 01:30:00
Name: 3795, dtype: object",64.25
"timestamp    2013-12-16 01:35:00
Name: 3796, dtype: object",63.3
"timestamp    2013-12-16 01:40:00
Name: 3797, dtype: object",63.94
"timestamp    2013-12-16 01:45:00
Name: 3798, dtype: object",62.72
"timestamp    2013-12-16 01:50:00
Name: 3799, dtype: object",63.6
"timestamp    2013-12-16 01:55:00
Name: 3800, dtype: object",62.0
"timestamp    2013-12-16 02:00:00
Name: 3801, dtype: object",62.38
"timestamp    2013-12-16 02:05:00
Name: 3802, dtype: object",63.3
"timestamp    2013-12-16 02:10:00
Name: 3803, dtype: object",61.5
"timestamp    2013-12-16 02:15:00
Name: 3804, dtype: object",61.5
"timestamp    2013-12-16 02:20:00
Name: 3805, dtype: object",61.47
"timestamp    2013-12-16 02:25:00
Name: 3806, dtype: object",63.12
"timestamp    2013-12-16 02:30:00
Name: 3807, dtype: object",61.44
"timestamp    2013-12-16 02:35:00
Name: 3808, dtype: object",62.5
"timestamp    2013-12-16 02:40:00
Name: 3809, dtype: object",62.62
"timestamp    2013-12-16 02:45:00
Name: 3810, dtype: object",62.0
"timestamp    2013-12-16 02:50:00
Name: 3811, dtype: object",61.12
"timestamp    2013-12-16 02:55:00
Name: 3812, dtype: object",59.75
"timestamp    2013-12-16 03:00:00
Name: 3813, dtype: object",61.5
"timestamp    2013-12-16 03:05:00
Name: 3814, dtype: object",59.7
"timestamp    2013-12-16 03:10:00
Name: 3815, dtype: object",59.6
"timestamp    2013-12-16 03:15:00
Name: 3816, dtype: object",59.12
"timestamp    2013-12-16 03:20:00
Name: 3817, dtype: object",60.25
"timestamp    2013-12-16 03:25:00
Name: 3818, dtype: object",60.25
"timestamp    2013-12-16 03:30:00
Name: 3819, dtype: object",58.8
"timestamp    2013-12-16 03:35:00
Name: 3820, dtype: object",59.62
"timestamp    2013-12-16 03:40:00
Name: 3821, dtype: object",58.88
"timestamp    2013-12-16 03:45:00
Name: 3822, dtype: object",59.6
"timestamp    2013-12-16 03:50:00
Name: 3823, dtype: object",58.6
"timestamp    2013-12-16 03:55:00
Name: 3824, dtype: object",58.7
"timestamp    2013-12-16 04:00:00
Name: 3825, dtype: object",57.6
"timestamp    2013-12-16 04:05:00
Name: 3826, dtype: object",58.8
"timestamp    2013-12-16 04:10:00
Name: 3827, dtype: object",57.7
"timestamp    2013-12-16 04:15:00
Name: 3828, dtype: object",56.75
"timestamp    2013-12-16 04:20:00
Name: 3829, dtype: object",57.94
"timestamp    2013-12-16 04:25:00
Name: 3830, dtype: object",57.56
"timestamp    2013-12-16 04:30:00
Name: 3831, dtype: object",56.72
"timestamp    2013-12-16 04:35:00
Name: 3832, dtype: object",57.84
"timestamp    2013-12-16 04:40:00
Name: 3833, dtype: object",57.03
"timestamp    2013-12-16 04:45:00
Name: 3834, dtype: object",56.94
"timestamp    2013-12-16 04:50:00
Name: 3835, dtype: object",57.44
"timestamp    2013-12-16 04:55:00
Name: 3836, dtype: object",57.44
"timestamp    2013-12-16 05:00:00
Name: 3837, dtype: object",55.0
"timestamp    2013-12-16 05:05:00
Name: 3838, dtype: object",55.72
"timestamp    2013-12-16 05:10:00
Name: 3839, dtype: object",54.6
"timestamp    2013-12-16 05:15:00
Name: 3840, dtype: object",55.1
"timestamp    2013-12-16 05:20:00
Name: 3841, dtype: object",55.53
"timestamp    2013-12-16 05:25:00
Name: 3842, dtype: object",54.4
"timestamp    2013-12-16 05:30:00
Name: 3843, dtype: object",55.78
"timestamp    2013-12-16 05:35:00
Name: 3844, dtype: object",54.78
"timestamp    2013-12-16 05:40:00
Name: 3845, dtype: object",55.47
"timestamp    2013-12-16 05:45:00
Name: 3846, dtype: object",53.84
"timestamp    2013-12-16 05:50:00
Name: 3847, dtype: object",53.56
"timestamp    2013-12-16 05:55:00
Name: 3848, dtype: object",53.7
"timestamp    2013-12-16 06:00:00
Name: 3849, dtype: object",53.3
"timestamp    2013-12-16 06:05:00
Name: 3850, dtype: object",54.7
"timestamp    2013-12-16 06:10:00
Name: 3851, dtype: object",54.66
"timestamp    2013-12-16 06:15:00
Name: 3852, dtype: object",54.4
"timestamp    2013-12-16 06:20:00
Name: 3853, dtype: object",53.97
"timestamp    2013-12-16 06:25:00
Name: 3854, dtype: object",53.75
"timestamp    2013-12-16 06:30:00
Name: 3855, dtype: object",52.0
"timestamp    2013-12-16 06:35:00
Name: 3856, dtype: object",52.94
"timestamp    2013-12-16 06:40:00
Name: 3857, dtype: object",51.47
"timestamp    2013-12-16 06:45:00
Name: 3858, dtype: object",51.47
"timestamp    2013-12-16 06:50:00
Name: 3859, dtype: object",52.5
"timestamp    2013-12-16 06:55:00
Name: 3860, dtype: object",52.53
"timestamp    2013-12-16 07:00:00
Name: 3861, dtype: object",50.47
"timestamp    2013-12-16 07:05:00
Name: 3862, dtype: object",51.22
