timestamp,value
"timestamp    2013-10-03 12:00:00
Name: 1863, dtype: object",76.4
"timestamp    2013-10-03 13:00:00
Name: 1864, dtype: object",75.2
"timestamp    2013-10-03 14:00:00
Name: 1865, dtype: object",76.5
"timestamp    2013-10-03 15:00:00
Name: 1866, dtype: object",75.44
"timestamp    2013-10-03 16:00:00
Name: 1867, dtype: object",76.06
"timestamp    2013-10-03 17:00:00
Name: 1868, dtype: object",74.8
"timestamp    2013-10-03 18:00:00
Name: 1869, dtype: object",74.7
"timestamp    2013-10-03 19:00:00
Name: 1870, dtype: object",75.5
"timestamp    2013-10-03 20:00:00
Name: 1871, dtype: object",74.56
"timestamp    2013-10-03 21:00:00
Name: 1872, dtype: object",75.5
"timestamp    2013-10-03 22:00:00
Name: 1873, dtype: object",76.7
"timestamp    2013-10-03 23:00:00
Name: 1874, dtype: object",77.1
"timestamp    2013-10-04 00:00:00
Name: 1875, dtype: object",76.6
"timestamp    2013-10-04 01:00:00
Name: 1876, dtype: object",75.7
"timestamp    2013-10-04 02:00:00
Name: 1877, dtype: object",76.8
"timestamp    2013-10-04 03:00:00
Name: 1878, dtype: object",77.0
"timestamp    2013-10-04 04:00:00
Name: 1879, dtype: object",76.8
"timestamp    2013-10-04 05:00:00
Name: 1880, dtype: object",76.2
"timestamp    2013-10-04 06:00:00
Name: 1881, dtype: object",75.1
"timestamp    2013-10-04 07:00:00
Name: 1882, dtype: object",74.6
"timestamp    2013-10-04 08:00:00
Name: 1883, dtype: object",74.7
"timestamp    2013-10-04 09:00:00
Name: 1884, dtype: object",74.4
"timestamp    2013-10-04 10:00:00
Name: 1885, dtype: object",75.94
"timestamp    2013-10-04 11:00:00
Name: 1886, dtype: object",74.9
"timestamp    2013-10-04 12:00:00
Name: 1887, dtype: object",76.25
"timestamp    2013-10-04 13:00:00
Name: 1888, dtype: object",76.75
"timestamp    2013-10-04 14:00:00
Name: 1889, dtype: object",76.44
"timestamp    2013-10-04 15:00:00
Name: 1890, dtype: object",75.9
"timestamp    2013-10-04 16:00:00
Name: 1891, dtype: object",76.3
"timestamp    2013-10-04 17:00:00
Name: 1892, dtype: object",76.4
"timestamp    2013-10-04 18:00:00
Name: 1893, dtype: object",74.5
"timestamp    2013-10-04 19:00:00
Name: 1894, dtype: object",75.5
"timestamp    2013-10-04 20:00:00
Name: 1895, dtype: object",76.25
"timestamp    2013-10-04 21:00:00
Name: 1896, dtype: object",75.6
"timestamp    2013-10-04 22:00:00
Name: 1897, dtype: object",75.56
"timestamp    2013-10-04 23:00:00
Name: 1898, dtype: object",76.1
"timestamp    2013-10-05 00:00:00
Name: 1899, dtype: object",77.06
"timestamp    2013-10-05 01:00:00
Name: 1900, dtype: object",76.9
"timestamp    2013-10-05 02:00:00
Name: 1901, dtype: object",75.4
"timestamp    2013-10-05 03:00:00
Name: 1902, dtype: object",75.25
"timestamp    2013-10-05 04:00:00
Name: 1903, dtype: object",75.7
"timestamp    2013-10-05 05:00:00
Name: 1904, dtype: object",74.94
"timestamp    2013-10-05 06:00:00
Name: 1905, dtype: object",74.7
"timestamp    2013-10-05 07:00:00
Name: 1906, dtype: object",74.7
"timestamp    2013-10-05 08:00:00
Name: 1907, dtype: object",75.3
"timestamp    2013-10-05 09:00:00
Name: 1908, dtype: object",75.44
"timestamp    2013-10-05 10:00:00
Name: 1909, dtype: object",75.8
"timestamp    2013-10-05 11:00:00
Name: 1910, dtype: object",76.3
"timestamp    2013-10-05 12:00:00
Name: 1911, dtype: object",76.06
"timestamp    2013-10-05 13:00:00
Name: 1912, dtype: object",76.2
"timestamp    2013-10-05 14:00:00
Name: 1913, dtype: object",74.6
"timestamp    2013-10-05 15:00:00
Name: 1914, dtype: object",74.8
"timestamp    2013-10-05 16:00:00
Name: 1915, dtype: object",76.1
"timestamp    2013-10-05 17:00:00
Name: 1916, dtype: object",76.75
"timestamp    2013-10-05 18:00:00
Name: 1917, dtype: object",76.8
"timestamp    2013-10-05 19:00:00
Name: 1918, dtype: object",76.75
"timestamp    2013-10-05 20:00:00
Name: 1919, dtype: object",76.06
"timestamp    2013-10-05 21:00:00
Name: 1920, dtype: object",77.7
"timestamp    2013-10-05 22:00:00
Name: 1921, dtype: object",77.2
"timestamp    2013-10-05 23:00:00
Name: 1922, dtype: object",78.3
"timestamp    2013-10-06 00:00:00
Name: 1923, dtype: object",76.56
"timestamp    2013-10-06 01:00:00
Name: 1924, dtype: object",76.9
"timestamp    2013-10-06 02:00:00
Name: 1925, dtype: object",77.44
"timestamp    2013-10-06 03:00:00
Name: 1926, dtype: object",76.4
"timestamp    2013-10-06 04:00:00
Name: 1927, dtype: object",76.25
"timestamp    2013-10-06 05:00:00
Name: 1928, dtype: object",77.8
"timestamp    2013-10-06 06:00:00
Name: 1929, dtype: object",77.8
"timestamp    2013-10-06 07:00:00
Name: 1930, dtype: object",76.9
"timestamp    2013-10-06 08:00:00
Name: 1931, dtype: object",77.25
"timestamp    2013-10-06 09:00:00
Name: 1932, dtype: object",75.8
"timestamp    2013-10-06 10:00:00
Name: 1933, dtype: object",77.2
"timestamp    2013-10-06 11:00:00
Name: 1934, dtype: object",77.6
"timestamp    2013-10-06 12:00:00
Name: 1935, dtype: object",76.5
"timestamp    2013-10-06 13:00:00
Name: 1936, dtype: object",76.44
"timestamp    2013-10-06 14:00:00
Name: 1937, dtype: object",76.44
"timestamp    2013-10-06 15:00:00
Name: 1938, dtype: object",75.3
"timestamp    2013-10-06 16:00:00
Name: 1939, dtype: object",75.44
"timestamp    2013-10-06 17:00:00
Name: 1940, dtype: object",76.1
"timestamp    2013-10-06 18:00:00
Name: 1941, dtype: object",75.44
"timestamp    2013-10-06 19:00:00
Name: 1942, dtype: object",74.8
"timestamp    2013-10-06 20:00:00
Name: 1943, dtype: object",75.94
"timestamp    2013-10-06 21:00:00
Name: 1944, dtype: object",75.56
"timestamp    2013-10-06 22:00:00
Name: 1945, dtype: object",76.7
"timestamp    2013-10-06 23:00:00
Name: 1946, dtype: object",76.94
"timestamp    2013-10-07 00:00:00
Name: 1947, dtype: object",76.8
"timestamp    2013-10-07 01:00:00
Name: 1948, dtype: object",76.25
"timestamp    2013-10-07 02:00:00
Name: 1949, dtype: object",75.94
"timestamp    2013-10-07 03:00:00
Name: 1950, dtype: object",75.0
"timestamp    2013-10-07 04:00:00
Name: 1951, dtype: object",75.9
"timestamp    2013-10-07 05:00:00
Name: 1952, dtype: object",75.4
"timestamp    2013-10-07 06:00:00
Name: 1953, dtype: object",74.7
"timestamp    2013-10-07 07:00:00
Name: 1954, dtype: object",73.75
"timestamp    2013-10-07 08:00:00
Name: 1955, dtype: object",74.7
"timestamp    2013-10-07 09:00:00
Name: 1956, dtype: object",74.7
"timestamp    2013-10-07 10:00:00
Name: 1957, dtype: object",74.25
"timestamp    2013-10-07 11:00:00
Name: 1958, dtype: object",75.4
"timestamp    2013-10-07 12:00:00
Name: 1959, dtype: object",74.1
"timestamp    2013-10-07 13:00:00
Name: 1960, dtype: object",75.5
"timestamp    2013-10-07 14:00:00
Name: 1961, dtype: object",75.0
"timestamp    2013-10-07 15:00:00
Name: 1962, dtype: object",75.9
"timestamp    2013-10-07 16:00:00
Name: 1963, dtype: object",76.1
"timestamp    2013-10-07 17:00:00
Name: 1964, dtype: object",75.4
"timestamp    2013-10-07 18:00:00
Name: 1965, dtype: object",75.0
"timestamp    2013-10-07 19:00:00
Name: 1966, dtype: object",74.8
"timestamp    2013-10-07 20:00:00
Name: 1967, dtype: object",75.3
"timestamp    2013-10-07 21:00:00
Name: 1968, dtype: object",75.94
"timestamp    2013-10-07 22:00:00
Name: 1969, dtype: object",75.44
"timestamp    2013-10-07 23:00:00
Name: 1970, dtype: object",74.7
"timestamp    2013-10-08 00:00:00
Name: 1971, dtype: object",75.2
"timestamp    2013-10-08 01:00:00
Name: 1972, dtype: object",74.0
"timestamp    2013-10-08 02:00:00
Name: 1973, dtype: object",73.0
"timestamp    2013-10-08 03:00:00
Name: 1974, dtype: object",72.75
"timestamp    2013-10-08 04:00:00
Name: 1975, dtype: object",72.56
"timestamp    2013-10-08 05:00:00
Name: 1976, dtype: object",71.94
"timestamp    2013-10-08 06:00:00
Name: 1977, dtype: object",71.5
"timestamp    2013-10-08 07:00:00
Name: 1978, dtype: object",73.44
"timestamp    2013-10-08 08:00:00
Name: 1979, dtype: object",73.06
"timestamp    2013-10-08 09:00:00
Name: 1980, dtype: object",73.3
"timestamp    2013-10-08 10:00:00
Name: 1981, dtype: object",72.6
"timestamp    2013-10-08 11:00:00
Name: 1982, dtype: object",72.94
"timestamp    2013-10-08 12:00:00
Name: 1983, dtype: object",72.0
"timestamp    2013-10-08 13:00:00
Name: 1984, dtype: object",72.2
"timestamp    2013-10-08 14:00:00
Name: 1985, dtype: object",73.1
"timestamp    2013-10-08 15:00:00
Name: 1986, dtype: object",72.75
"timestamp    2013-10-08 16:00:00
Name: 1987, dtype: object",74.06
"timestamp    2013-10-08 17:00:00
Name: 1988, dtype: object",74.94
"timestamp    2013-10-08 18:00:00
Name: 1989, dtype: object",73.56
"timestamp    2013-10-08 19:00:00
Name: 1990, dtype: object",74.8
"timestamp    2013-10-08 20:00:00
Name: 1991, dtype: object",75.2
"timestamp    2013-10-08 21:00:00
Name: 1992, dtype: object",74.7
"timestamp    2013-10-08 22:00:00
Name: 1993, dtype: object",74.3
"timestamp    2013-10-08 23:00:00
Name: 1994, dtype: object",74.25
"timestamp    2013-10-09 00:00:00
Name: 1995, dtype: object",73.94
"timestamp    2013-10-09 01:00:00
Name: 1996, dtype: object",73.6
"timestamp    2013-10-09 02:00:00
Name: 1997, dtype: object",73.8
"timestamp    2013-10-09 03:00:00
Name: 1998, dtype: object",73.0
"timestamp    2013-10-09 04:00:00
Name: 1999, dtype: object",73.0
"timestamp    2013-10-09 05:00:00
Name: 2000, dtype: object",72.8
"timestamp    2013-10-09 06:00:00
Name: 2001, dtype: object",72.6
"timestamp    2013-10-09 07:00:00
Name: 2002, dtype: object",72.75
"timestamp    2013-10-09 08:00:00
Name: 2003, dtype: object",72.44
"timestamp    2013-10-09 09:00:00
Name: 2004, dtype: object",72.4
"timestamp    2013-10-09 10:00:00
Name: 2005, dtype: object",73.0
"timestamp    2013-10-09 11:00:00
Name: 2006, dtype: object",72.7
"timestamp    2013-10-09 12:00:00
Name: 2007, dtype: object",72.7
"timestamp    2013-10-09 13:00:00
Name: 2008, dtype: object",73.25
"timestamp    2013-10-09 14:00:00
Name: 2009, dtype: object",74.25
"timestamp    2013-10-09 15:00:00
Name: 2010, dtype: object",73.44
"timestamp    2013-10-09 16:00:00
Name: 2011, dtype: object",73.3
"timestamp    2013-10-09 17:00:00
Name: 2012, dtype: object",74.25
"timestamp    2013-10-09 18:00:00
Name: 2013, dtype: object",74.5
"timestamp    2013-10-09 19:00:00
Name: 2014, dtype: object",74.94
"timestamp    2013-10-09 20:00:00
Name: 2015, dtype: object",74.5
"timestamp    2013-10-09 21:00:00
Name: 2016, dtype: object",74.56
"timestamp    2013-10-09 22:00:00
Name: 2017, dtype: object",74.94
"timestamp    2013-10-09 23:00:00
Name: 2018, dtype: object",75.1
"timestamp    2013-10-10 00:00:00
Name: 2019, dtype: object",73.5
"timestamp    2013-10-10 01:00:00
Name: 2020, dtype: object",73.6
"timestamp    2013-10-10 02:00:00
Name: 2021, dtype: object",74.7
"timestamp    2013-10-10 03:00:00
Name: 2022, dtype: object",73.6
"timestamp    2013-10-10 04:00:00
Name: 2023, dtype: object",74.3
"timestamp    2013-10-10 05:00:00
Name: 2024, dtype: object",72.3
"timestamp    2013-10-10 06:00:00
Name: 2025, dtype: object",72.6
"timestamp    2013-10-10 07:00:00
Name: 2026, dtype: object",72.94
"timestamp    2013-10-10 08:00:00
Name: 2027, dtype: object",73.5
"timestamp    2013-10-10 09:00:00
Name: 2028, dtype: object",73.9
"timestamp    2013-10-10 10:00:00
Name: 2029, dtype: object",72.75
"timestamp    2013-10-10 11:00:00
Name: 2030, dtype: object",72.75
"timestamp    2013-10-10 12:00:00
Name: 2031, dtype: object",74.0
"timestamp    2013-10-10 13:00:00
Name: 2032, dtype: object",74.06
"timestamp    2013-10-10 14:00:00
Name: 2033, dtype: object",74.94
"timestamp    2013-10-10 15:00:00
Name: 2034, dtype: object",74.94
"timestamp    2013-10-10 16:00:00
Name: 2035, dtype: object",75.0
"timestamp    2013-10-10 17:00:00
Name: 2036, dtype: object",74.75
"timestamp    2013-10-10 18:00:00
Name: 2037, dtype: object",74.25
"timestamp    2013-10-10 19:00:00
Name: 2038, dtype: object",74.9
"timestamp    2013-10-10 20:00:00
Name: 2039, dtype: object",76.0
"timestamp    2013-10-10 21:00:00
Name: 2040, dtype: object",75.75
"timestamp    2013-10-10 22:00:00
Name: 2041, dtype: object",75.4
"timestamp    2013-10-10 23:00:00
Name: 2042, dtype: object",75.4
"timestamp    2013-10-11 00:00:00
Name: 2043, dtype: object",75.6
"timestamp    2013-10-11 01:00:00
Name: 2044, dtype: object",74.6
"timestamp    2013-10-11 02:00:00
Name: 2045, dtype: object",73.6
"timestamp    2013-10-11 03:00:00
Name: 2046, dtype: object",75.3
"timestamp    2013-10-11 04:00:00
Name: 2047, dtype: object",73.06
"timestamp    2013-10-11 05:00:00
Name: 2048, dtype: object",73.5
"timestamp    2013-10-11 06:00:00
Name: 2049, dtype: object",73.56
"timestamp    2013-10-11 07:00:00
Name: 2050, dtype: object",72.25
"timestamp    2013-10-11 08:00:00
Name: 2051, dtype: object",73.0
"timestamp    2013-10-11 09:00:00
Name: 2052, dtype: object",71.9
"timestamp    2013-10-11 10:00:00
Name: 2053, dtype: object",72.2
"timestamp    2013-10-11 11:00:00
Name: 2054, dtype: object",73.3
"timestamp    2013-10-11 12:00:00
Name: 2055, dtype: object",73.25
"timestamp    2013-10-11 13:00:00
Name: 2056, dtype: object",72.94
"timestamp    2013-10-11 14:00:00
Name: 2057, dtype: object",74.1
"timestamp    2013-10-11 15:00:00
Name: 2058, dtype: object",73.94
"timestamp    2013-10-11 16:00:00
Name: 2059, dtype: object",74.06
"timestamp    2013-10-11 17:00:00
Name: 2060, dtype: object",74.5
"timestamp    2013-10-11 18:00:00
Name: 2061, dtype: object",75.1
"timestamp    2013-10-11 19:00:00
Name: 2062, dtype: object",75.7
"timestamp    2013-10-11 20:00:00
Name: 2063, dtype: object",74.5
"timestamp    2013-10-14 19:00:00
Name: 2064, dtype: object",73.0
"timestamp    2013-10-14 20:00:00
Name: 2065, dtype: object",74.0
"timestamp    2013-10-14 21:00:00
Name: 2066, dtype: object",72.8
"timestamp    2013-10-14 22:00:00
Name: 2067, dtype: object",74.5
"timestamp    2013-10-14 23:00:00
Name: 2068, dtype: object",73.25
"timestamp    2013-10-15 00:00:00
Name: 2069, dtype: object",74.06
"timestamp    2013-10-15 01:00:00
Name: 2070, dtype: object",72.1
"timestamp    2013-10-15 02:00:00
Name: 2071, dtype: object",73.3
"timestamp    2013-10-15 03:00:00
Name: 2072, dtype: object",72.5
"timestamp    2013-10-15 04:00:00
Name: 2073, dtype: object",71.56
"timestamp    2013-10-15 05:00:00
Name: 2074, dtype: object",71.94
"timestamp    2013-10-15 06:00:00
Name: 2075, dtype: object",72.25
"timestamp    2013-10-15 07:00:00
Name: 2076, dtype: object",71.56
"timestamp    2013-10-15 08:00:00
Name: 2077, dtype: object",71.4
"timestamp    2013-10-15 09:00:00
Name: 2078, dtype: object",71.56
"timestamp    2013-10-15 10:00:00
Name: 2079, dtype: object",72.3
"timestamp    2013-10-15 11:00:00
Name: 2080, dtype: object",72.5
"timestamp    2013-10-15 12:00:00
Name: 2081, dtype: object",72.2
"timestamp    2013-10-15 13:00:00
Name: 2082, dtype: object",71.8
"timestamp    2013-10-15 14:00:00
Name: 2083, dtype: object",72.0
"timestamp    2013-10-15 15:00:00
Name: 2084, dtype: object",73.56
"timestamp    2013-10-15 16:00:00
Name: 2085, dtype: object",73.75
"timestamp    2013-10-15 17:00:00
Name: 2086, dtype: object",73.9
"timestamp    2013-10-15 18:00:00
Name: 2087, dtype: object",73.9
"timestamp    2013-10-15 19:00:00
Name: 2088, dtype: object",72.7
"timestamp    2013-10-15 20:00:00
Name: 2089, dtype: object",73.9
"timestamp    2013-10-15 21:00:00
Name: 2090, dtype: object",73.2
"timestamp    2013-10-15 22:00:00
Name: 2091, dtype: object",74.25
"timestamp    2013-10-15 23:00:00
Name: 2092, dtype: object",72.75
"timestamp    2013-10-16 00:00:00
Name: 2093, dtype: object",72.7
"timestamp    2013-10-16 01:00:00
Name: 2094, dtype: object",72.56
"timestamp    2013-10-16 02:00:00
Name: 2095, dtype: object",72.5
"timestamp    2013-10-16 03:00:00
Name: 2096, dtype: object",73.2
"timestamp    2013-10-16 04:00:00
Name: 2097, dtype: object",71.2
"timestamp    2013-10-16 05:00:00
Name: 2098, dtype: object",72.4
"timestamp    2013-10-16 06:00:00
Name: 2099, dtype: object",71.7
"timestamp    2013-10-16 07:00:00
Name: 2100, dtype: object",71.1
"timestamp    2013-10-16 08:00:00
Name: 2101, dtype: object",72.2
"timestamp    2013-10-16 09:00:00
Name: 2102, dtype: object",72.0
"timestamp    2013-10-16 10:00:00
Name: 2103, dtype: object",71.5
"timestamp    2013-10-16 11:00:00
Name: 2104, dtype: object",72.3
"timestamp    2013-10-16 12:00:00
Name: 2105, dtype: object",72.75
"timestamp    2013-10-16 13:00:00
Name: 2106, dtype: object",72.0
"timestamp    2013-10-16 14:00:00
Name: 2107, dtype: object",72.44
"timestamp    2013-10-16 15:00:00
Name: 2108, dtype: object",72.6
"timestamp    2013-10-16 16:00:00
Name: 2109, dtype: object",73.5
"timestamp    2013-10-16 17:00:00
Name: 2110, dtype: object",72.9
"timestamp    2013-10-16 18:00:00
Name: 2111, dtype: object",74.25
"timestamp    2013-10-16 19:00:00
Name: 2112, dtype: object",75.25
"timestamp    2013-10-16 20:00:00
Name: 2113, dtype: object",75.25
"timestamp    2013-10-16 21:00:00
Name: 2114, dtype: object",73.5
"timestamp    2013-10-16 22:00:00
Name: 2115, dtype: object",67.56
"timestamp    2013-10-16 23:00:00
Name: 2116, dtype: object",74.44
"timestamp    2013-10-17 00:00:00
Name: 2117, dtype: object",72.75
"timestamp    2013-10-17 01:00:00
Name: 2118, dtype: object",72.9
"timestamp    2013-10-17 02:00:00
Name: 2119, dtype: object",74.06
"timestamp    2013-10-17 03:00:00
Name: 2120, dtype: object",73.44
"timestamp    2013-10-17 04:00:00
Name: 2121, dtype: object",72.5
"timestamp    2013-10-17 05:00:00
Name: 2122, dtype: object",72.3
"timestamp    2013-10-17 06:00:00
Name: 2123, dtype: object",70.6
"timestamp    2013-10-17 07:00:00
Name: 2124, dtype: object",70.3
"timestamp    2013-10-17 08:00:00
Name: 2125, dtype: object",71.44
"timestamp    2013-10-17 09:00:00
Name: 2126, dtype: object",71.1
"timestamp    2013-10-17 10:00:00
Name: 2127, dtype: object",71.44
"timestamp    2013-10-17 11:00:00
Name: 2128, dtype: object",71.4
"timestamp    2013-10-17 12:00:00
Name: 2129, dtype: object",73.0
"timestamp    2013-10-17 13:00:00
Name: 2130, dtype: object",72.25
"timestamp    2013-10-17 14:00:00
Name: 2131, dtype: object",73.5
"timestamp    2013-10-17 15:00:00
Name: 2132, dtype: object",74.44
"timestamp    2013-10-17 16:00:00
Name: 2133, dtype: object",72.8
"timestamp    2013-10-17 17:00:00
Name: 2134, dtype: object",73.06
"timestamp    2013-10-17 18:00:00
Name: 2135, dtype: object",75.0
"timestamp    2013-10-17 19:00:00
Name: 2136, dtype: object",73.94
"timestamp    2013-10-17 20:00:00
Name: 2137, dtype: object",73.8
"timestamp    2013-10-17 21:00:00
Name: 2138, dtype: object",74.06
"timestamp    2013-10-17 22:00:00
Name: 2139, dtype: object",73.44
"timestamp    2013-10-17 23:00:00
Name: 2140, dtype: object",73.25
"timestamp    2013-10-18 00:00:00
Name: 2141, dtype: object",73.0
"timestamp    2013-10-18 01:00:00
Name: 2142, dtype: object",73.0
"timestamp    2013-10-18 02:00:00
Name: 2143, dtype: object",72.6
"timestamp    2013-10-18 03:00:00
Name: 2144, dtype: object",72.5
"timestamp    2013-10-18 04:00:00
Name: 2145, dtype: object",72.44
"timestamp    2013-10-18 05:00:00
Name: 2146, dtype: object",72.06
"timestamp    2013-10-18 06:00:00
Name: 2147, dtype: object",72.44
"timestamp    2013-10-18 07:00:00
Name: 2148, dtype: object",72.3
"timestamp    2013-10-18 08:00:00
Name: 2149, dtype: object",71.44
"timestamp    2013-10-18 09:00:00
Name: 2150, dtype: object",71.56
"timestamp    2013-10-18 10:00:00
Name: 2151, dtype: object",72.6
"timestamp    2013-10-18 11:00:00
Name: 2152, dtype: object",71.9
"timestamp    2013-10-18 12:00:00
Name: 2153, dtype: object",72.94
"timestamp    2013-10-18 13:00:00
Name: 2154, dtype: object",72.4
"timestamp    2013-10-18 14:00:00
Name: 2155, dtype: object",73.8
"timestamp    2013-10-18 15:00:00
Name: 2156, dtype: object",73.5
"timestamp    2013-10-18 16:00:00
Name: 2157, dtype: object",74.8
"timestamp    2013-10-18 17:00:00
Name: 2158, dtype: object",74.25
"timestamp    2013-10-18 18:00:00
Name: 2159, dtype: object",73.25
"timestamp    2013-10-18 19:00:00
Name: 2160, dtype: object",73.94
"timestamp    2013-10-18 20:00:00
Name: 2161, dtype: object",73.06
"timestamp    2013-10-18 21:00:00
Name: 2162, dtype: object",73.1
"timestamp    2013-10-18 22:00:00
Name: 2163, dtype: object",74.2
"timestamp    2013-10-18 23:00:00
Name: 2164, dtype: object",73.44
"timestamp    2013-10-19 00:00:00
Name: 2165, dtype: object",74.1
"timestamp    2013-10-19 01:00:00
Name: 2166, dtype: object",73.5
"timestamp    2013-10-19 02:00:00
Name: 2167, dtype: object",73.6
"timestamp    2013-10-19 03:00:00
Name: 2168, dtype: object",71.94
"timestamp    2013-10-19 04:00:00
Name: 2169, dtype: object",72.3
"timestamp    2013-10-19 05:00:00
Name: 2170, dtype: object",71.44
"timestamp    2013-10-19 06:00:00
Name: 2171, dtype: object",72.6
"timestamp    2013-10-19 07:00:00
Name: 2172, dtype: object",72.25
"timestamp    2013-10-19 08:00:00
Name: 2173, dtype: object",71.56
"timestamp    2013-10-19 09:00:00
Name: 2174, dtype: object",72.3
"timestamp    2013-10-19 10:00:00
Name: 2175, dtype: object",73.0
"timestamp    2013-10-19 11:00:00
Name: 2176, dtype: object",71.6
"timestamp    2013-10-19 12:00:00
Name: 2177, dtype: object",71.25
"timestamp    2013-10-19 13:00:00
Name: 2178, dtype: object",71.75
"timestamp    2013-10-19 14:00:00
Name: 2179, dtype: object",72.56
"timestamp    2013-10-19 15:00:00
Name: 2180, dtype: object",71.8
"timestamp    2013-10-19 16:00:00
Name: 2181, dtype: object",71.5
"timestamp    2013-10-19 17:00:00
Name: 2182, dtype: object",70.94
"timestamp    2013-10-19 18:00:00
Name: 2183, dtype: object",71.75
"timestamp    2013-10-19 19:00:00
Name: 2184, dtype: object",71.7
"timestamp    2013-10-19 20:00:00
Name: 2185, dtype: object",72.75
"timestamp    2013-10-19 21:00:00
Name: 2186, dtype: object",72.8
"timestamp    2013-10-19 22:00:00
Name: 2187, dtype: object",72.0
"timestamp    2013-10-19 23:00:00
Name: 2188, dtype: object",71.7
"timestamp    2013-10-20 00:00:00
Name: 2189, dtype: object",71.7
"timestamp    2013-10-20 01:00:00
Name: 2190, dtype: object",72.56
"timestamp    2013-10-20 02:00:00
Name: 2191, dtype: object",71.06
"timestamp    2013-10-20 03:00:00
Name: 2192, dtype: object",71.44
"timestamp    2013-10-20 04:00:00
Name: 2193, dtype: object",72.0
"timestamp    2013-10-20 05:00:00
Name: 2194, dtype: object",71.44
"timestamp    2013-10-20 06:00:00
Name: 2195, dtype: object",71.5
"timestamp    2013-10-20 07:00:00
Name: 2196, dtype: object",71.0
"timestamp    2013-10-20 08:00:00
Name: 2197, dtype: object",71.3
"timestamp    2013-10-20 09:00:00
Name: 2198, dtype: object",70.75
"timestamp    2013-10-20 10:00:00
Name: 2199, dtype: object",70.25
"timestamp    2013-10-20 11:00:00
Name: 2200, dtype: object",70.25
"timestamp    2013-10-20 12:00:00
Name: 2201, dtype: object",70.9
"timestamp    2013-10-20 13:00:00
Name: 2202, dtype: object",69.94
"timestamp    2013-10-20 14:00:00
Name: 2203, dtype: object",69.56
"timestamp    2013-10-20 15:00:00
Name: 2204, dtype: object",70.94
"timestamp    2013-10-20 16:00:00
Name: 2205, dtype: object",71.0
"timestamp    2013-10-20 17:00:00
Name: 2206, dtype: object",71.06
"timestamp    2013-10-20 18:00:00
Name: 2207, dtype: object",72.2
"timestamp    2013-10-20 19:00:00
Name: 2208, dtype: object",71.44
"timestamp    2013-10-20 20:00:00
Name: 2209, dtype: object",73.3
"timestamp    2013-10-20 21:00:00
Name: 2210, dtype: object",71.8
"timestamp    2013-10-20 22:00:00
Name: 2211, dtype: object",73.0
"timestamp    2013-10-20 23:00:00
Name: 2212, dtype: object",72.1
"timestamp    2013-10-21 00:00:00
Name: 2213, dtype: object",73.4
"timestamp    2013-10-21 01:00:00
Name: 2214, dtype: object",73.25
"timestamp    2013-10-21 02:00:00
Name: 2215, dtype: object",72.4
"timestamp    2013-10-21 03:00:00
Name: 2216, dtype: object",72.1
"timestamp    2013-10-21 04:00:00
Name: 2217, dtype: object",73.06
"timestamp    2013-10-21 05:00:00
Name: 2218, dtype: object",71.56
"timestamp    2013-10-21 06:00:00
Name: 2219, dtype: object",72.75
"timestamp    2013-10-21 07:00:00
Name: 2220, dtype: object",71.3
"timestamp    2013-10-21 08:00:00
Name: 2221, dtype: object",71.4
"timestamp    2013-10-21 09:00:00
Name: 2222, dtype: object",72.1
"timestamp    2013-10-21 10:00:00
Name: 2223, dtype: object",72.3
"timestamp    2013-10-21 11:00:00
Name: 2224, dtype: object",71.5
"timestamp    2013-10-21 12:00:00
Name: 2225, dtype: object",73.44
"timestamp    2013-10-21 13:00:00
Name: 2226, dtype: object",74.4
"timestamp    2013-10-21 14:00:00
Name: 2227, dtype: object",73.44
"timestamp    2013-10-21 15:00:00
Name: 2228, dtype: object",72.6
"timestamp    2013-10-21 16:00:00
Name: 2229, dtype: object",74.5
"timestamp    2013-10-21 17:00:00
Name: 2230, dtype: object",73.4
"timestamp    2013-10-21 18:00:00
Name: 2231, dtype: object",74.56
"timestamp    2013-10-21 19:00:00
Name: 2232, dtype: object",74.9
"timestamp    2013-10-21 20:00:00
Name: 2233, dtype: object",74.5
"timestamp    2013-10-21 21:00:00
Name: 2234, dtype: object",73.25
"timestamp    2013-10-21 22:00:00
Name: 2235, dtype: object",73.5
"timestamp    2013-10-21 23:00:00
Name: 2236, dtype: object",73.44
"timestamp    2013-10-22 00:00:00
Name: 2237, dtype: object",74.1
"timestamp    2013-10-22 01:00:00
Name: 2238, dtype: object",74.06
"timestamp    2013-10-22 02:00:00
Name: 2239, dtype: object",74.44
"timestamp    2013-10-22 03:00:00
Name: 2240, dtype: object",74.3
"timestamp    2013-10-22 04:00:00
Name: 2241, dtype: object",73.44
"timestamp    2013-10-22 05:00:00
Name: 2242, dtype: object",72.5
"timestamp    2013-10-22 06:00:00
Name: 2243, dtype: object",73.06
"timestamp    2013-10-22 07:00:00
Name: 2244, dtype: object",71.8
"timestamp    2013-10-22 08:00:00
Name: 2245, dtype: object",71.06
"timestamp    2013-10-22 09:00:00
Name: 2246, dtype: object",72.25
"timestamp    2013-10-22 10:00:00
Name: 2247, dtype: object",72.44
"timestamp    2013-10-22 11:00:00
Name: 2248, dtype: object",72.75
"timestamp    2013-10-22 12:00:00
Name: 2249, dtype: object",73.56
"timestamp    2013-10-22 13:00:00
Name: 2250, dtype: object",73.75
