timestamp,value
"timestamp    2014-05-18 11:04:00
Name: 1270, dtype: object",45.4
"timestamp    2014-05-18 11:09:00
Name: 1271, dtype: object",79.75
"timestamp    2014-05-18 11:14:00
Name: 1272, dtype: object",32.7
"timestamp    2014-05-18 11:19:00
Name: 1273, dtype: object",31.5
"timestamp    2014-05-18 11:24:00
Name: 1274, dtype: object",30.98
"timestamp    2014-05-18 11:29:00
Name: 1275, dtype: object",32.16
"timestamp    2014-05-18 11:34:00
Name: 1276, dtype: object",30.83
"timestamp    2014-05-18 11:39:00
Name: 1277, dtype: object",31.11
"timestamp    2014-05-18 11:44:00
Name: 1278, dtype: object",32.7
"timestamp    2014-05-18 11:49:00
Name: 1279, dtype: object",30.0
"timestamp    2014-05-18 11:54:00
Name: 1280, dtype: object",31.02
"timestamp    2014-05-18 11:59:00
Name: 1281, dtype: object",34.22
"timestamp    2014-05-18 12:04:00
Name: 1282, dtype: object",45.5
"timestamp    2014-05-18 12:09:00
Name: 1283, dtype: object",86.1
"timestamp    2014-05-18 12:14:00
Name: 1284, dtype: object",31.66
"timestamp    2014-05-18 12:19:00
Name: 1285, dtype: object",32.66
"timestamp    2014-05-18 12:24:00
Name: 1286, dtype: object",31.33
"timestamp    2014-05-18 12:29:00
Name: 1287, dtype: object",32.16
"timestamp    2014-05-18 12:34:00
Name: 1288, dtype: object",31.02
"timestamp    2014-05-18 12:39:00
Name: 1289, dtype: object",30.67
"timestamp    2014-05-18 12:44:00
Name: 1290, dtype: object",32.34
"timestamp    2014-05-18 12:49:00
Name: 1291, dtype: object",31.05
"timestamp    2014-05-18 12:54:00
Name: 1292, dtype: object",30.83
"timestamp    2014-05-18 12:59:00
Name: 1293, dtype: object",34.44
"timestamp    2014-05-18 13:04:00
Name: 1294, dtype: object",45.5
"timestamp    2014-05-18 13:09:00
Name: 1295, dtype: object",79.44
"timestamp    2014-05-18 13:14:00
Name: 1296, dtype: object",32.88
"timestamp    2014-05-18 13:19:00
Name: 1297, dtype: object",30.95
"timestamp    2014-05-18 13:24:00
Name: 1298, dtype: object",30.66
"timestamp    2014-05-18 13:29:00
Name: 1299, dtype: object",32.8
"timestamp    2014-05-18 13:34:00
Name: 1300, dtype: object",31.45
"timestamp    2014-05-18 13:39:00
Name: 1301, dtype: object",31.06
"timestamp    2014-05-18 13:44:00
Name: 1302, dtype: object",32.88
"timestamp    2014-05-18 13:49:00
Name: 1303, dtype: object",30.45
"timestamp    2014-05-18 13:54:00
Name: 1304, dtype: object",31.17
"timestamp    2014-05-18 13:59:00
Name: 1305, dtype: object",34.5
"timestamp    2014-05-18 14:04:00
Name: 1306, dtype: object",45.53
"timestamp    2014-05-18 14:09:00
Name: 1307, dtype: object",79.06
"timestamp    2014-05-18 14:14:00
Name: 1308, dtype: object",32.53
"timestamp    2014-05-18 14:19:00
Name: 1309, dtype: object",32.03
"timestamp    2014-05-18 14:24:00
Name: 1310, dtype: object",32.12
"timestamp    2014-05-18 14:29:00
Name: 1311, dtype: object",31.17
"timestamp    2014-05-18 14:34:00
Name: 1312, dtype: object",31.03
"timestamp    2014-05-18 14:39:00
Name: 1313, dtype: object",30.98
"timestamp    2014-05-18 14:44:00
Name: 1314, dtype: object",32.44
"timestamp    2014-05-18 14:49:00
Name: 1315, dtype: object",30.17
"timestamp    2014-05-18 14:54:00
Name: 1316, dtype: object",31.02
"timestamp    2014-05-18 14:59:00
Name: 1317, dtype: object",34.2
"timestamp    2014-05-18 15:04:00
Name: 1318, dtype: object",44.78
"timestamp    2014-05-18 15:09:00
Name: 1319, dtype: object",78.4
"timestamp    2014-05-18 15:14:00
Name: 1320, dtype: object",32.97
"timestamp    2014-05-18 15:19:00
Name: 1321, dtype: object",32.47
"timestamp    2014-05-18 15:24:00
Name: 1322, dtype: object",29.94
"timestamp    2014-05-18 15:29:00
Name: 1323, dtype: object",32.44
"timestamp    2014-05-18 15:34:00
Name: 1324, dtype: object",30.78
"timestamp    2014-05-18 15:39:00
Name: 1325, dtype: object",31.55
"timestamp    2014-05-18 15:44:00
Name: 1326, dtype: object",32.62
"timestamp    2014-05-18 15:49:00
Name: 1327, dtype: object",31.83
"timestamp    2014-05-18 15:54:00
Name: 1328, dtype: object",30.98
"timestamp    2014-05-18 15:59:00
Name: 1329, dtype: object",33.4
"timestamp    2014-05-18 16:04:00
Name: 1330, dtype: object",44.7
"timestamp    2014-05-18 16:09:00
Name: 1331, dtype: object",86.06
"timestamp    2014-05-18 16:14:00
Name: 1332, dtype: object",32.4
"timestamp    2014-05-18 16:19:00
Name: 1333, dtype: object",32.53
"timestamp    2014-05-18 16:24:00
Name: 1334, dtype: object",30.38
"timestamp    2014-05-18 16:29:00
Name: 1335, dtype: object",31.92
"timestamp    2014-05-18 16:34:00
Name: 1336, dtype: object",31.5
"timestamp    2014-05-18 16:39:00
Name: 1337, dtype: object",31.53
"timestamp    2014-05-18 16:44:00
Name: 1338, dtype: object",30.78
"timestamp    2014-05-18 16:49:00
Name: 1339, dtype: object",30.98
"timestamp    2014-05-18 16:54:00
Name: 1340, dtype: object",31.06
"timestamp    2014-05-18 16:59:00
Name: 1341, dtype: object",33.97
"timestamp    2014-05-18 17:04:00
Name: 1342, dtype: object",45.0
"timestamp    2014-05-18 17:09:00
Name: 1343, dtype: object",86.25
"timestamp    2014-05-18 17:14:00
Name: 1344, dtype: object",34.1
"timestamp    2014-05-18 17:19:00
Name: 1345, dtype: object",32.16
"timestamp    2014-05-18 17:24:00
Name: 1346, dtype: object",31.33
"timestamp    2014-05-18 17:29:00
Name: 1347, dtype: object",32.75
"timestamp    2014-05-18 17:34:00
Name: 1348, dtype: object",30.39
"timestamp    2014-05-18 17:39:00
Name: 1349, dtype: object",31.17
"timestamp    2014-05-18 17:44:00
Name: 1350, dtype: object",32.28
"timestamp    2014-05-18 17:49:00
Name: 1351, dtype: object",30.89
"timestamp    2014-05-18 17:54:00
Name: 1352, dtype: object",31.11
"timestamp    2014-05-18 17:59:00
Name: 1353, dtype: object",34.9
"timestamp    2014-05-18 18:04:00
Name: 1354, dtype: object",46.56
"timestamp    2014-05-18 18:09:00
Name: 1355, dtype: object",85.4
"timestamp    2014-05-18 18:14:00
Name: 1356, dtype: object",32.28
"timestamp    2014-05-18 18:19:00
Name: 1357, dtype: object",31.83
"timestamp    2014-05-18 18:24:00
Name: 1358, dtype: object",31.08
"timestamp    2014-05-18 18:29:00
Name: 1359, dtype: object",32.56
"timestamp    2014-05-18 18:34:00
Name: 1360, dtype: object",31.39
"timestamp    2014-05-18 18:39:00
Name: 1361, dtype: object",32.28
"timestamp    2014-05-18 18:44:00
Name: 1362, dtype: object",31.17
"timestamp    2014-05-18 18:49:00
Name: 1363, dtype: object",31.22
"timestamp    2014-05-18 18:54:00
Name: 1364, dtype: object",31.28
"timestamp    2014-05-18 18:59:00
Name: 1365, dtype: object",35.1
"timestamp    2014-05-18 19:04:00
Name: 1366, dtype: object",44.66
"timestamp    2014-05-18 19:09:00
Name: 1367, dtype: object",86.8
"timestamp    2014-05-18 19:14:00
Name: 1368, dtype: object",32.03
"timestamp    2014-05-18 19:19:00
Name: 1369, dtype: object",31.5
"timestamp    2014-05-18 19:24:00
Name: 1370, dtype: object",30.92
"timestamp    2014-05-18 19:29:00
Name: 1371, dtype: object",33.16
"timestamp    2014-05-18 19:34:00
Name: 1372, dtype: object",31.66
"timestamp    2014-05-18 19:39:00
Name: 1373, dtype: object",30.81
"timestamp    2014-05-18 19:44:00
Name: 1374, dtype: object",32.34
"timestamp    2014-05-18 19:49:00
Name: 1375, dtype: object",30.81
"timestamp    2014-05-18 19:54:00
Name: 1376, dtype: object",31.22
"timestamp    2014-05-18 19:59:00
Name: 1377, dtype: object",34.53
"timestamp    2014-05-18 20:04:00
Name: 1378, dtype: object",46.4
"timestamp    2014-05-18 20:09:00
Name: 1379, dtype: object",85.2
"timestamp    2014-05-18 20:14:00
Name: 1380, dtype: object",32.28
"timestamp    2014-05-18 20:19:00
Name: 1381, dtype: object",31.61
"timestamp    2014-05-18 20:24:00
Name: 1382, dtype: object",31.38
"timestamp    2014-05-18 20:29:00
Name: 1383, dtype: object",33.72
"timestamp    2014-05-18 20:34:00
Name: 1384, dtype: object",31.28
"timestamp    2014-05-18 20:39:00
Name: 1385, dtype: object",31.5
"timestamp    2014-05-18 20:44:00
Name: 1386, dtype: object",32.6
"timestamp    2014-05-18 20:49:00
Name: 1387, dtype: object",30.83
"timestamp    2014-05-18 20:54:00
Name: 1388, dtype: object",31.1
"timestamp    2014-05-18 20:59:00
Name: 1389, dtype: object",34.12
"timestamp    2014-05-18 21:04:00
Name: 1390, dtype: object",45.72
"timestamp    2014-05-18 21:09:00
Name: 1391, dtype: object",86.25
"timestamp    2014-05-18 21:14:00
Name: 1392, dtype: object",32.78
"timestamp    2014-05-18 21:19:00
Name: 1393, dtype: object",31.28
"timestamp    2014-05-18 21:24:00
Name: 1394, dtype: object",31.67
"timestamp    2014-05-18 21:29:00
Name: 1395, dtype: object",33.16
"timestamp    2014-05-18 21:34:00
Name: 1396, dtype: object",30.66
"timestamp    2014-05-18 21:39:00
Name: 1397, dtype: object",31.39
"timestamp    2014-05-18 21:44:00
Name: 1398, dtype: object",32.12
"timestamp    2014-05-18 21:49:00
Name: 1399, dtype: object",31.67
"timestamp    2014-05-18 21:54:00
Name: 1400, dtype: object",31.02
"timestamp    2014-05-18 21:59:00
Name: 1401, dtype: object",35.47
"timestamp    2014-05-18 22:04:00
Name: 1402, dtype: object",43.3
"timestamp    2014-05-18 22:09:00
Name: 1403, dtype: object",86.2
"timestamp    2014-05-18 22:14:00
Name: 1404, dtype: object",33.78
"timestamp    2014-05-18 22:19:00
Name: 1405, dtype: object",29.98
"timestamp    2014-05-18 22:24:00
Name: 1406, dtype: object",31.36
"timestamp    2014-05-18 22:29:00
Name: 1407, dtype: object",32.28
"timestamp    2014-05-18 22:34:00
Name: 1408, dtype: object",31.33
"timestamp    2014-05-18 22:39:00
Name: 1409, dtype: object",32.16
"timestamp    2014-05-18 22:44:00
Name: 1410, dtype: object",31.67
"timestamp    2014-05-18 22:49:00
Name: 1411, dtype: object",31.38
"timestamp    2014-05-18 22:54:00
Name: 1412, dtype: object",30.83
"timestamp    2014-05-18 22:59:00
Name: 1413, dtype: object",34.6
"timestamp    2014-05-18 23:04:00
Name: 1414, dtype: object",45.62
"timestamp    2014-05-18 23:09:00
Name: 1415, dtype: object",86.3
"timestamp    2014-05-18 23:14:00
Name: 1416, dtype: object",32.7
"timestamp    2014-05-18 23:19:00
Name: 1417, dtype: object",31.22
"timestamp    2014-05-18 23:24:00
Name: 1418, dtype: object",30.78
"timestamp    2014-05-18 23:29:00
Name: 1419, dtype: object",32.72
"timestamp    2014-05-18 23:34:00
Name: 1420, dtype: object",31.34
"timestamp    2014-05-18 23:39:00
Name: 1421, dtype: object",30.98
"timestamp    2014-05-18 23:44:00
Name: 1422, dtype: object",32.47
"timestamp    2014-05-18 23:49:00
Name: 1423, dtype: object",30.83
"timestamp    2014-05-18 23:54:00
Name: 1424, dtype: object",31.78
"timestamp    2014-05-18 23:59:00
Name: 1425, dtype: object",33.38
"timestamp    2014-05-19 00:04:00
Name: 1426, dtype: object",45.16
"timestamp    2014-05-19 00:09:00
Name: 1427, dtype: object",86.1
"timestamp    2014-05-19 00:14:00
Name: 1428, dtype: object",33.16
"timestamp    2014-05-19 00:19:00
Name: 1429, dtype: object",31.88
"timestamp    2014-05-19 00:24:00
Name: 1430, dtype: object",31.62
"timestamp    2014-05-19 00:29:00
Name: 1431, dtype: object",32.88
"timestamp    2014-05-19 00:34:00
Name: 1432, dtype: object",31.47
"timestamp    2014-05-19 00:39:00
Name: 1433, dtype: object",30.83
"timestamp    2014-05-19 00:44:00
Name: 1434, dtype: object",32.0
"timestamp    2014-05-19 00:49:00
Name: 1435, dtype: object",31.7
"timestamp    2014-05-19 00:54:00
Name: 1436, dtype: object",30.1
"timestamp    2014-05-19 00:59:00
Name: 1437, dtype: object",34.84
"timestamp    2014-05-19 01:04:00
Name: 1438, dtype: object",45.72
"timestamp    2014-05-19 01:09:00
Name: 1439, dtype: object",86.3
"timestamp    2014-05-19 01:14:00
Name: 1440, dtype: object",32.16
"timestamp    2014-05-19 01:19:00
Name: 1441, dtype: object",31.39
"timestamp    2014-05-19 01:24:00
Name: 1442, dtype: object",31.81
"timestamp    2014-05-19 01:29:00
Name: 1443, dtype: object",32.7
"timestamp    2014-05-19 01:34:00
Name: 1444, dtype: object",30.62
"timestamp    2014-05-19 01:39:00
Name: 1445, dtype: object",31.38
"timestamp    2014-05-19 01:44:00
Name: 1446, dtype: object",31.62
"timestamp    2014-05-19 01:49:00
Name: 1447, dtype: object",30.67
"timestamp    2014-05-19 01:54:00
Name: 1448, dtype: object",31.83
"timestamp    2014-05-19 01:59:00
Name: 1449, dtype: object",34.7
"timestamp    2014-05-19 02:04:00
Name: 1450, dtype: object",44.3
"timestamp    2014-05-19 02:09:00
Name: 1451, dtype: object",85.9
"timestamp    2014-05-19 02:14:00
Name: 1452, dtype: object",32.5
"timestamp    2014-05-19 02:19:00
Name: 1453, dtype: object",31.34
"timestamp    2014-05-19 02:24:00
Name: 1454, dtype: object",31.67
"timestamp    2014-05-19 02:29:00
Name: 1455, dtype: object",31.5
"timestamp    2014-05-19 02:34:00
Name: 1456, dtype: object",31.03
"timestamp    2014-05-19 02:39:00
Name: 1457, dtype: object",31.22
"timestamp    2014-05-19 02:44:00
Name: 1458, dtype: object",32.28
"timestamp    2014-05-19 02:49:00
Name: 1459, dtype: object",31.45
"timestamp    2014-05-19 02:54:00
Name: 1460, dtype: object",31.17
"timestamp    2014-05-19 02:59:00
Name: 1461, dtype: object",34.3
"timestamp    2014-05-19 03:04:00
Name: 1462, dtype: object",45.56
"timestamp    2014-05-19 03:09:00
Name: 1463, dtype: object",87.2
"timestamp    2014-05-19 03:14:00
Name: 1464, dtype: object",31.98
"timestamp    2014-05-19 03:19:00
Name: 1465, dtype: object",31.67
"timestamp    2014-05-19 03:24:00
Name: 1466, dtype: object",30.88
"timestamp    2014-05-19 03:29:00
Name: 1467, dtype: object",32.44
"timestamp    2014-05-19 03:34:00
Name: 1468, dtype: object",31.05
"timestamp    2014-05-19 03:39:00
Name: 1469, dtype: object",36.5
"timestamp    2014-05-19 03:44:00
Name: 1470, dtype: object",36.9
"timestamp    2014-05-19 03:49:00
Name: 1471, dtype: object",31.5
"timestamp    2014-05-19 03:54:00
Name: 1472, dtype: object",31.36
"timestamp    2014-05-19 03:59:00
Name: 1473, dtype: object",33.94
"timestamp    2014-05-19 04:04:00
Name: 1474, dtype: object",45.28
"timestamp    2014-05-19 04:09:00
Name: 1475, dtype: object",86.44
"timestamp    2014-05-19 04:14:00
Name: 1476, dtype: object",31.95
"timestamp    2014-05-19 04:19:00
Name: 1477, dtype: object",30.97
"timestamp    2014-05-19 04:24:00
Name: 1478, dtype: object",30.83
"timestamp    2014-05-19 04:29:00
Name: 1479, dtype: object",32.56
"timestamp    2014-05-19 04:34:00
Name: 1480, dtype: object",31.61
"timestamp    2014-05-19 04:39:00
Name: 1481, dtype: object",30.83
"timestamp    2014-05-19 04:44:00
Name: 1482, dtype: object",32.22
"timestamp    2014-05-19 04:49:00
Name: 1483, dtype: object",30.78
"timestamp    2014-05-19 04:54:00
Name: 1484, dtype: object",30.73
"timestamp    2014-05-19 04:59:00
Name: 1485, dtype: object",34.38
"timestamp    2014-05-19 05:04:00
Name: 1486, dtype: object",44.78
"timestamp    2014-05-19 05:09:00
Name: 1487, dtype: object",85.6
"timestamp    2014-05-19 05:14:00
Name: 1488, dtype: object",34.34
"timestamp    2014-05-19 05:19:00
Name: 1489, dtype: object",31.17
"timestamp    2014-05-19 05:24:00
Name: 1490, dtype: object",31.67
"timestamp    2014-05-19 05:29:00
Name: 1491, dtype: object",33.22
"timestamp    2014-05-19 05:34:00
Name: 1492, dtype: object",31.17
"timestamp    2014-05-19 05:39:00
Name: 1493, dtype: object",30.42
"timestamp    2014-05-19 05:44:00
Name: 1494, dtype: object",32.2
"timestamp    2014-05-19 05:49:00
Name: 1495, dtype: object",31.06
"timestamp    2014-05-19 05:54:00
Name: 1496, dtype: object",30.62
"timestamp    2014-05-19 05:59:00
Name: 1497, dtype: object",34.22
"timestamp    2014-05-19 06:04:00
Name: 1498, dtype: object",45.16
"timestamp    2014-05-19 06:09:00
Name: 1499, dtype: object",86.25
"timestamp    2014-05-19 06:14:00
Name: 1500, dtype: object",32.4
"timestamp    2014-05-19 06:19:00
Name: 1501, dtype: object",31.38
"timestamp    2014-05-19 06:24:00
Name: 1502, dtype: object",31.06
"timestamp    2014-05-19 06:29:00
Name: 1503, dtype: object",34.34
"timestamp    2014-05-19 06:34:00
Name: 1504, dtype: object",29.31
"timestamp    2014-05-19 06:39:00
Name: 1505, dtype: object",31.83
"timestamp    2014-05-19 06:44:00
Name: 1506, dtype: object",31.5
"timestamp    2014-05-19 06:49:00
Name: 1507, dtype: object",30.83
"timestamp    2014-05-19 06:54:00
Name: 1508, dtype: object",31.39
"timestamp    2014-05-19 06:59:00
Name: 1509, dtype: object",34.16
"timestamp    2014-05-19 07:04:00
Name: 1510, dtype: object",45.62
"timestamp    2014-05-19 07:09:00
Name: 1511, dtype: object",86.75
"timestamp    2014-05-19 07:14:00
Name: 1512, dtype: object",32.97
"timestamp    2014-05-19 07:19:00
Name: 1513, dtype: object",30.5
"timestamp    2014-05-19 07:24:00
Name: 1514, dtype: object",30.94
"timestamp    2014-05-19 07:29:00
Name: 1515, dtype: object",31.9
"timestamp    2014-05-19 07:34:00
Name: 1516, dtype: object",31.17
"timestamp    2014-05-19 07:39:00
Name: 1517, dtype: object",30.94
"timestamp    2014-05-19 07:44:00
Name: 1518, dtype: object",32.28
"timestamp    2014-05-19 07:49:00
Name: 1519, dtype: object",31.61
"timestamp    2014-05-19 07:54:00
Name: 1520, dtype: object",30.98
"timestamp    2014-05-19 07:59:00
Name: 1521, dtype: object",34.72
"timestamp    2014-05-19 08:04:00
Name: 1522, dtype: object",44.0
"timestamp    2014-05-19 08:09:00
Name: 1523, dtype: object",85.9
"timestamp    2014-05-19 08:14:00
Name: 1524, dtype: object",32.72
"timestamp    2014-05-19 08:19:00
Name: 1525, dtype: object",30.94
"timestamp    2014-05-19 08:24:00
Name: 1526, dtype: object",31.78
"timestamp    2014-05-19 08:29:00
Name: 1527, dtype: object",32.38
"timestamp    2014-05-19 08:34:00
Name: 1528, dtype: object",31.39
"timestamp    2014-05-19 08:39:00
Name: 1529, dtype: object",31.78
"timestamp    2014-05-19 08:44:00
Name: 1530, dtype: object",32.2
"timestamp    2014-05-19 08:49:00
Name: 1531, dtype: object",30.89
"timestamp    2014-05-19 08:54:00
Name: 1532, dtype: object",31.11
"timestamp    2014-05-19 08:59:00
Name: 1533, dtype: object",34.44
"timestamp    2014-05-19 09:04:00
Name: 1534, dtype: object",45.12
"timestamp    2014-05-19 09:09:00
Name: 1535, dtype: object",86.3
"timestamp    2014-05-19 09:14:00
Name: 1536, dtype: object",33.66
"timestamp    2014-05-19 09:19:00
Name: 1537, dtype: object",29.98
"timestamp    2014-05-19 09:24:00
Name: 1538, dtype: object",32.34
"timestamp    2014-05-19 09:29:00
Name: 1539, dtype: object",31.22
"timestamp    2014-05-19 09:34:00
Name: 1540, dtype: object",31.94
"timestamp    2014-05-19 09:39:00
Name: 1541, dtype: object",31.02
"timestamp    2014-05-19 09:44:00
Name: 1542, dtype: object",32.5
"timestamp    2014-05-19 09:49:00
Name: 1543, dtype: object",31.02
"timestamp    2014-05-19 09:54:00
Name: 1544, dtype: object",31.05
"timestamp    2014-05-19 09:59:00
Name: 1545, dtype: object",34.47
"timestamp    2014-05-19 10:04:00
Name: 1546, dtype: object",45.0
"timestamp    2014-05-19 10:09:00
Name: 1547, dtype: object",86.1
"timestamp    2014-05-19 10:14:00
Name: 1548, dtype: object",33.56
"timestamp    2014-05-19 10:19:00
Name: 1549, dtype: object",30.98
"timestamp    2014-05-19 10:24:00
Name: 1550, dtype: object",31.45
"timestamp    2014-05-19 10:29:00
Name: 1551, dtype: object",33.16
"timestamp    2014-05-19 10:34:00
Name: 1552, dtype: object",31.06
"timestamp    2014-05-19 10:39:00
Name: 1553, dtype: object",31.28
"timestamp    2014-05-19 10:44:00
Name: 1554, dtype: object",32.44
"timestamp    2014-05-19 10:49:00
Name: 1555, dtype: object",31.08
"timestamp    2014-05-19 10:54:00
Name: 1556, dtype: object",30.89
"timestamp    2014-05-19 10:59:00
Name: 1557, dtype: object",33.97
"timestamp    2014-05-19 11:04:00
Name: 1558, dtype: object",46.3
"timestamp    2014-05-19 11:09:00
Name: 1559, dtype: object",86.44
"timestamp    2014-05-19 11:14:00
Name: 1560, dtype: object",33.47
"timestamp    2014-05-19 11:19:00
Name: 1561, dtype: object",31.28
"timestamp    2014-05-19 11:24:00
Name: 1562, dtype: object",32.03
"timestamp    2014-05-19 11:29:00
Name: 1563, dtype: object",31.17
"timestamp    2014-05-19 11:34:00
Name: 1564, dtype: object",30.98
"timestamp    2014-05-19 11:39:00
Name: 1565, dtype: object",31.83
"timestamp    2014-05-19 11:44:00
Name: 1566, dtype: object",32.12
"timestamp    2014-05-19 11:49:00
Name: 1567, dtype: object",30.22
"timestamp    2014-05-19 11:54:00
Name: 1568, dtype: object",31.94
"timestamp    2014-05-19 11:59:00
Name: 1569, dtype: object",34.5
"timestamp    2014-05-19 12:04:00
Name: 1570, dtype: object",44.88
"timestamp    2014-05-19 12:09:00
Name: 1571, dtype: object",86.5
"timestamp    2014-05-19 12:14:00
Name: 1572, dtype: object",33.0
"timestamp    2014-05-19 12:19:00
Name: 1573, dtype: object",29.66
"timestamp    2014-05-19 12:24:00
Name: 1574, dtype: object",32.8
"timestamp    2014-05-19 12:29:00
Name: 1575, dtype: object",31.2
"timestamp    2014-05-19 12:34:00
Name: 1576, dtype: object",30.78
"timestamp    2014-05-19 12:39:00
Name: 1577, dtype: object",31.55
"timestamp    2014-05-19 12:44:00
Name: 1578, dtype: object",32.47
"timestamp    2014-05-19 12:49:00
Name: 1579, dtype: object",31.45
"timestamp    2014-05-19 12:54:00
Name: 1580, dtype: object",31.66
"timestamp    2014-05-19 12:59:00
Name: 1581, dtype: object",35.22
"timestamp    2014-05-19 13:04:00
Name: 1582, dtype: object",44.97
"timestamp    2014-05-19 13:09:00
Name: 1583, dtype: object",92.9
"timestamp    2014-05-19 13:14:00
Name: 1584, dtype: object",32.84
"timestamp    2014-05-19 13:19:00
Name: 1585, dtype: object",31.22
"timestamp    2014-05-19 13:24:00
Name: 1586, dtype: object",31.77
"timestamp    2014-05-19 13:29:00
Name: 1587, dtype: object",33.16
"timestamp    2014-05-19 13:34:00
Name: 1588, dtype: object",30.55
"timestamp    2014-05-19 13:39:00
Name: 1589, dtype: object",31.4
"timestamp    2014-05-19 13:44:00
Name: 1590, dtype: object",32.84
"timestamp    2014-05-19 13:49:00
Name: 1591, dtype: object",31.2
"timestamp    2014-05-19 13:54:00
Name: 1592, dtype: object",30.77
"timestamp    2014-05-19 13:59:00
Name: 1593, dtype: object",35.16
"timestamp    2014-05-19 14:04:00
Name: 1594, dtype: object",44.88
"timestamp    2014-05-19 14:09:00
Name: 1595, dtype: object",92.9
"timestamp    2014-05-19 14:14:00
Name: 1596, dtype: object",33.0
"timestamp    2014-05-19 14:19:00
Name: 1597, dtype: object",31.78
"timestamp    2014-05-19 14:24:00
Name: 1598, dtype: object",30.06
"timestamp    2014-05-19 14:29:00
Name: 1599, dtype: object",33.6
"timestamp    2014-05-19 14:34:00
Name: 1600, dtype: object",31.98
"timestamp    2014-05-19 14:39:00
Name: 1601, dtype: object",30.7
"timestamp    2014-05-19 14:44:00
Name: 1602, dtype: object",33.0
"timestamp    2014-05-19 14:49:00
Name: 1603, dtype: object",31.78
"timestamp    2014-05-19 14:54:00
Name: 1604, dtype: object",30.34
"timestamp    2014-05-19 14:59:00
Name: 1605, dtype: object",34.22
"timestamp    2014-05-19 15:04:00
Name: 1606, dtype: object",45.8
"timestamp    2014-05-19 15:09:00
Name: 1607, dtype: object",93.0
"timestamp    2014-05-19 15:14:00
Name: 1608, dtype: object",32.03
"timestamp    2014-05-19 15:19:00
Name: 1609, dtype: object",32.56
"timestamp    2014-05-19 15:24:00
Name: 1610, dtype: object",31.12
"timestamp    2014-05-19 15:29:00
Name: 1611, dtype: object",33.03
"timestamp    2014-05-19 15:34:00
Name: 1612, dtype: object",31.17
"timestamp    2014-05-19 15:39:00
Name: 1613, dtype: object",30.77
"timestamp    2014-05-19 15:44:00
Name: 1614, dtype: object",32.2
"timestamp    2014-05-19 15:49:00
Name: 1615, dtype: object",30.28
"timestamp    2014-05-19 15:54:00
Name: 1616, dtype: object",30.7
"timestamp    2014-05-19 15:59:00
Name: 1617, dtype: object",34.28
"timestamp    2014-05-19 16:04:00
Name: 1618, dtype: object",45.22
"timestamp    2014-05-19 16:09:00
Name: 1619, dtype: object",93.4
"timestamp    2014-05-19 16:14:00
Name: 1620, dtype: object",33.0
"timestamp    2014-05-19 16:19:00
Name: 1621, dtype: object",31.38
"timestamp    2014-05-19 16:24:00
Name: 1622, dtype: object",31.33
"timestamp    2014-05-19 16:29:00
Name: 1623, dtype: object",32.66
"timestamp    2014-05-19 16:34:00
Name: 1624, dtype: object",30.27
"timestamp    2014-05-19 16:39:00
Name: 1625, dtype: object",31.7
"timestamp    2014-05-19 16:44:00
Name: 1626, dtype: object",31.84
"timestamp    2014-05-19 16:49:00
Name: 1627, dtype: object",31.78
"timestamp    2014-05-19 16:54:00
Name: 1628, dtype: object",30.5
"timestamp    2014-05-19 16:59:00
Name: 1629, dtype: object",34.38
"timestamp    2014-05-19 17:04:00
Name: 1630, dtype: object",45.28
"timestamp    2014-05-19 17:09:00
Name: 1631, dtype: object",100.0
"timestamp    2014-05-19 17:14:00
Name: 1632, dtype: object",33.0
"timestamp    2014-05-19 17:19:00
Name: 1633, dtype: object",30.92
"timestamp    2014-05-19 17:24:00
Name: 1634, dtype: object",31.22
"timestamp    2014-05-19 17:29:00
Name: 1635, dtype: object",33.2
"timestamp    2014-05-19 17:34:00
Name: 1636, dtype: object",30.84
"timestamp    2014-05-19 17:39:00
Name: 1637, dtype: object",31.2
"timestamp    2014-05-19 17:44:00
Name: 1638, dtype: object",32.7
"timestamp    2014-05-19 17:49:00
Name: 1639, dtype: object",31.78
"timestamp    2014-05-19 17:54:00
Name: 1640, dtype: object",30.84
"timestamp    2014-05-19 17:59:00
Name: 1641, dtype: object",34.38
"timestamp    2014-05-19 18:04:00
Name: 1642, dtype: object",46.0
"timestamp    2014-05-19 18:09:00
Name: 1643, dtype: object",93.2
"timestamp    2014-05-19 18:14:00
Name: 1644, dtype: object",32.44
"timestamp    2014-05-19 18:19:00
Name: 1645, dtype: object",31.06
"timestamp    2014-05-19 18:24:00
Name: 1646, dtype: object",30.95
"timestamp    2014-05-19 18:29:00
Name: 1647, dtype: object",33.2
"timestamp    2014-05-19 18:34:00
Name: 1648, dtype: object",30.98
"timestamp    2014-05-19 18:39:00
Name: 1649, dtype: object",30.66
"timestamp    2014-05-19 18:44:00
Name: 1650, dtype: object",32.28
"timestamp    2014-05-19 18:49:00
Name: 1651, dtype: object",31.03
"timestamp    2014-05-19 18:54:00
Name: 1652, dtype: object",31.17
"timestamp    2014-05-19 18:59:00
Name: 1653, dtype: object",34.0
"timestamp    2014-05-19 19:04:00
Name: 1654, dtype: object",45.0
"timestamp    2014-05-19 19:09:00
Name: 1655, dtype: object",93.0
"timestamp    2014-05-19 19:14:00
Name: 1656, dtype: object",32.72
"timestamp    2014-05-19 19:19:00
Name: 1657, dtype: object",31.61
